"State","Region","Listed Water ID","Listed Water Name","Cycle","Water Type Group","Map 303(d)","Report 303(d)","TMDL Report","Miles 303(d)","Current TMDL ID","TMDL Development Status","Acres 303(d)","IR Flag"
"TX","6","TX-0841_01","Lower West Fork Trinity River","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0841_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0841_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-0841_01'); newWindow.focus()"">TMDL Reports</a>","-","67101","TMDL completed","-","Y"
"TX","6","TX-1003_02","East Fork San Jacinto River","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1003_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1003_02','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1003_02'); newWindow.focus()"">TMDL Reports</a>","-","66961","TMDL completed","-","Y"
"TX","6","TX-1255G_01","Woodhollow Branch (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1255G_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1255G_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1255G_01'); newWindow.focus()"">TMDL Reports</a>","-","9682","TMDL needed","-","Y"
"TX","6","TX-1213_04","Little River","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1213_04'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1213_04','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1906_04","Lower Leon Creek","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1906_04'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1906_04','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0601_01","Neches River Tidal","2012","STREAM/CREEK/RIVER","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-0601_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0601_04","Neches River Tidal","2012","STREAM/CREEK/RIVER","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-0601_04','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2307_01","Rio Grande Below Riverside Diversion Dam","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-2307_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2307_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1242D_01","Thompsons Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1242D_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1242D_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1110_03","Oyster Creek Above Tidal","2012","STREAM/CREEK/RIVER","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-1110_03','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2438_01","Bayport Channel","2012","BAY/ESTUARY","<a href=""JavaScript:newWindow=map303d('TX-2438_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2438_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0803_09","Lake Livingston","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0803_09'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0803_09','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2501_07","Gulf of Mexico","2012","OCEAN/NEAR COASTAL","<a href=""JavaScript:newWindow=map303d('TX-2501_07'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2501_07','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0610_02","Sam Rayburn Reservoir","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0610_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0610_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0805_04","Upper Trinity River","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0805_04'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0805_04','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-0805_04'); newWindow.focus()"">TMDL Reports</a>","-","40797","TMDL completed","-","Y"
"TX","6","TX-1002_06","Lake Houston","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-1002_06'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1002_06','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1002_06'); newWindow.focus()"">TMDL Reports</a>","-","66961","TMDL completed","-","Y"
"TX","6","TX-1007R_01","Hunting Bayou Above Tidal (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1007R_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1007R_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1007R_01'); newWindow.focus()"">TMDL Reports</a>","-","52900","TMDL completed","-","Y"
"TX","6","TX-1007_06","Houston Ship Channel/Buffalo Bayou Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1007_06'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1007_06','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1007_06'); newWindow.focus()"">TMDL Reports</a>","-","52900","TMDL needed","-","Y"
"TX","6","TX-1803B_02","Sandies Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1803B_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1803B_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0402A_02","Black Cypress Bayou (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0402A_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0402A_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0803G_01","Lake Madisonville (unclassified water body)","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0803G_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0803G_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0612_02","Attoyac Bayou","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0612_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0612_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1221_06","Leon River Below Proctor Lake","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1221_06'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1221_06','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1221_05","Leon River Below Proctor Lake","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1221_05'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1221_05','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0821C_01","Wilson Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0821C_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0821C_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2501_04","Gulf of Mexico","2012","OCEAN/NEAR COASTAL","<a href=""JavaScript:newWindow=map303d('TX-2501_04'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2501_04','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1431_01","Mid Pecan Bayou","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1431_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1431_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2501_05","Gulf of Mexico","2012","OCEAN/NEAR COASTAL","<a href=""JavaScript:newWindow=map303d('TX-2501_05'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2501_05','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1602_01","Lavaca River Above Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1602_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1602_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1247A_01","Willis Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1247A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1247A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0504_01","Toledo Bend Reservoir","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0504_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0504_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1810_01","Plum Creek","2012","STREAM/CREEK/RIVER","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-1810_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0404A_01","Ellison Creek Reservoir (unclassified water body)","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0404A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0404A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0101A_01","Dixon Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0101A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0101A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2501_06","Gulf of Mexico","2012","OCEAN/NEAR COASTAL","<a href=""JavaScript:newWindow=map303d('TX-2501_06'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2501_06','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2304_09","Rio Grande Below Amistad Reservoir","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-2304_09'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2304_09','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2411_01","Sabine Pass","2012","BAY/ESTUARY","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-2411_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0702A_02","Alligator Bayou and Main Canals A, B, C, and D (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0702A_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0702A_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2201_03","Arroyo Colorado Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-2201_03'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2201_03','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2453OW_02","Lavaca Bay/Chocolate Bay (Oyster Waters)","2012","BAY/ESTUARY","<a href=""JavaScript:newWindow=map303d('TX-2453OW_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2453OW_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1202H_01","Allen's Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1202H_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1202H_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0504_08","Toledo Bend Reservoir","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0504_08'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0504_08','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2117_02","Frio River Above Choke Canyon Reservoir","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-2117_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2117_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0803_12","Lake Livingston","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0803_12'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0803_12','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0841L_01","Johnson Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0841L_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0841L_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-0841L_01'); newWindow.focus()"">TMDL Reports</a>","-","54982","TMDL completed","-","Y"
"TX","6","TX-0304B_01","Cowhorn Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0304B_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0304B_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0812_01","West Fork Trinity River Above Bridgeport Reservoir","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0812_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0812_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1005_03","Houston Ship Channel/San Jacinto River Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1005_03'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1005_03','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1005_03'); newWindow.focus()"">TMDL Reports</a>","-","9513","TMDL needed","-","Y"
"TX","6","TX-1007O_01","Unnamed Tributary of Buffalo Bayou (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1007O_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1007O_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1007O_01'); newWindow.focus()"">TMDL Reports</a>","-","52900","TMDL completed","-","Y"
"TX","6","TX-1007_03","Houston Ship Channel/Buffalo Bayou Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1007_03'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1007_03','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1007_03'); newWindow.focus()"">TMDL Reports</a>","-","52900","TMDL completed","-","Y"
"TX","6","TX-1255_02","Upper North Bosque River","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1255_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1255_02','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1255_02'); newWindow.focus()"">TMDL Reports</a>","-","9682","TMDL needed","-","Y"
"TX","6","TX-0504_12","Toledo Bend Reservoir","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0504_12'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0504_12','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0829_03","Clear Fork Trinity River Below Benbrook Lake","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0829_03'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0829_03','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1213A_01","Big Elm Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1213A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1213A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2453C_01","Arenosa Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-2453C_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2453C_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0402A_05","Black Cypress Bayou (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0402A_05'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0402A_05','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2421A_01","Clear Lake Channel (unclassified water body)","2012","BAY/ESTUARY","<a href=""JavaScript:newWindow=map303d('TX-2421A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2421A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
